Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,3,74,1,108,"0,00%","118,6","60,7","10,49"
Total,1000,3,2,3,3,74,1,108,"0,00%","118,6","60,7","10,49"
