Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,4,5,56,2,107,"0,00%","230,7","118,1","8,94"
Total,2000,4,3,4,5,56,2,107,"0,00%","230,7","118,1","8,94"
