Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,5,6,7,79,4,124,"0,00%","229,4","117,6","10,98"
Total,2000,6,5,6,7,79,4,124,"0,00%","229,4","117,6","10,98"
