Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,5,7,7,72,4,97,"0,00%","119,0","61,0","9,45"
Total,1000,6,5,7,7,72,4,97,"0,00%","119,0","61,0","9,45"
