Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,13,1,100,"0,00%","334,0","136,7","6,76"
Total,3000,2,1,2,2,13,1,100,"0,00%","334,0","136,7","6,76"
