Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,1,1,76,0,132,"0,00%","229,5","93,9","11,12"
Total,2000,2,1,1,1,76,0,132,"0,00%","229,5","93,9","11,12"
