Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,35,27,38,73,244,15,368,"0,00%","266,8","101,4","37,22"
Total,3000,35,27,38,73,244,15,368,"0,00%","266,8","101,4","37,22"
