Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,1,2,71,0,127,"0,00%","323,8","77,2","9,69"
Total,3000,2,1,1,2,71,0,127,"0,00%","323,8","77,2","9,69"
