Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,81,1,128,"0,00%","326,7","77,8","10,84"
Total,3000,2,1,2,2,81,1,128,"0,00%","326,7","77,8","10,84"
