Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,77,2,132,"0,00%","325,0","77,4","11,01"
Total,3000,3,2,3,3,77,2,132,"0,00%","325,0","77,4","11,01"
