Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,2,2,2,74,1,108,"0,00%","95,2","22,7","10,01"
Total,1000,2,2,2,2,74,1,108,"0,00%","95,2","22,7","10,01"
